기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20252,11470,양천구,CS300029,애완동물,90.0,101.0,7.9,8.0,3.0,3.0,11.0
20252,11500,강서구,CS100001,한식음식점,2637.0,3102.0,4.8,148.0,4.9,153.0,465.0
20252,11500,강서구,CS300020,서적,212.0,215.0,0.9,2.0,3.3,7.0,3.0
20252,11500,강서구,CS300032,가전제품,110.0,110.0,0.9,1.0,5.5,6.0,0.0
20252,11500,강서구,CS300033,철물점,100.0,100.0,4.0,4.0,0.0,0.0,0.0
20252,11500,강서구,CS300038,자동차부품,188.0,189.0,1.1,2.0,0.5,1.0,1.0
20252,11530,구로구,CS100001,한식음식점,1845.0,2128.0,3.6,77.0,4.3,91.0,283.0
20252,11530,구로구,CS200010,변호사사무소,46.0,46.0,0.0,0.0,0.0,0.0,0.0
20252,11530,구로구,CS200011,변리사사무소,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20252,11530,구로구,CS200025,자동차수리,159.0,173.0,0.6,1.0,1.7,3.0,14.0
20252,11530,구로구,CS200031,세탁소,174.0,215.0,1.9,4.0,1.9,4.0,41.0
20252,11530,구로구,CS200032,가전제품수리,154.0,155.0,4.5,7.0,1.3,2.0,1.0
20252,11530,구로구,CS200042,통번역서비스,61.0,61.0,0.0,0.0,1.6,1.0,0.0
20252,11530,구로구,CS300003,컴퓨터및주변장치판매,536.0,536.0,0.2,1.0,1.3,7.0,0.0
20252,11530,구로구,CS300013,유아의류,80.0,85.0,0.0,0.0,2.4,2.0,5.0
20252,11530,구로구,CS300034,악기,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20252,11530,구로구,CS300041,예술품,33.0,33.0,3.0,1.0,3.0,1.0,0.0
20252,11545,금천구,CS100007,치킨전문점,70.0,181.0,5.5,10.0,2.2,4.0,111.0
20252,11545,금천구,CS100008,분식전문점,229.0,325.0,2.8,9.0,4.9,16.0,96.0
20252,11545,금천구,CS200003,예술학원,173.0,178.0,0.6,1.0,2.8,5.0,5.0
20252,11545,금천구,CS200004,컴퓨터학원,19.0,19.0,0.0,0.0,10.5,2.0,0.0
20252,11545,금천구,CS200007,치과의원,107.0,107.0,0.9,1.0,0.0,0.0,0.0
20252,11545,금천구,CS200010,변호사사무소,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20252,11545,금천구,CS200019,PC방,36.0,37.0,0.0,0.0,18.9,7.0,1.0
20252,11545,금천구,CS200034,여관,81.0,82.0,0.0,0.0,3.7,3.0,1.0
20252,11545,금천구,CS200043,건축물청소,223.0,224.0,0.9,2.0,0.0,0.0,1.0
20252,11545,금천구,CS300004,핸드폰,225.0,228.0,0.9,2.0,2.2,5.0,3.0
20252,11545,금천구,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20252,11545,금천구,CS300016,안경,35.0,49.0,0.0,0.0,2.0,1.0,14.0
20252,11545,금천구,CS300017,시계및귀금속,74.0,81.0,1.2,1.0,0.0,0.0,7.0
20252,11545,금천구,CS300031,가구,94.0,94.0,1.1,1.0,0.0,0.0,0.0
20252,11560,영등포구,CS100006,패스트푸드점,156.0,323.0,2.5,8.0,3.7,12.0,167.0
20252,11560,영등포구,CS200001,일반교습학원,717.0,790.0,2.3,18.0,1.9,15.0,73.0
20252,11560,영등포구,CS200002,외국어학원,82.0,87.0,2.3,2.0,2.3,2.0,5.0
20252,11560,영등포구,CS200011,변리사사무소,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20252,11560,영등포구,CS200018,볼링장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20252,11560,영등포구,CS200028,미용실,785.0,862.0,2.1,18.0,1.9,16.0,77.0
20252,11560,영등포구,CS200030,피부관리실,421.0,433.0,6.2,27.0,3.7,16.0,12.0
20252,11560,영등포구,CS200036,고시원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20252,11560,영등포구,CS200042,통번역서비스,133.0,133.0,0.8,1.0,3.8,5.0,0.0
20252,11560,영등포구,CS300006,미곡판매,118.0,118.0,0.0,0.0,0.8,1.0,0.0
20252,11560,영등포구,CS300023,미용재료,68.0,68.0,1.5,1.0,0.0,0.0,0.0
20252,11560,영등포구,CS300033,철물점,123.0,123.0,1.6,2.0,0.8,1.0,0.0
20252,11590,동작구,CS200001,일반교습학원,843.0,921.0,1.8,17.0,2.5,23.0,78.0
20252,11590,동작구,CS200005,스포츠 강습,264.0,280.0,1.1,3.0,0.4,1.0,16.0
20252,11590,동작구,CS200011,변리사사무소,6.0,6.0,0.0,0.0,16.7,1.0,0.0
20252,11590,동작구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20252,11590,동작구,CS200031,세탁소,199.0,239.0,2.1,5.0,2.9,7.0,40.0
20252,11590,동작구,CS200033,부동산중개업,1184.0,1186.0,0.2,2.0,1.8,21.0,2.0
20252,11590,동작구,CS200035,게스트하우스,9.0,9.0,0.0,0.0,11.1,1.0,0.0
20252,11590,동작구,CS200039,DVD방,8.0,8.0,25.0,2.0,0.0,0.0,0.0
20252,11590,동작구,CS200047,가정용품임대,39.0,39.0,0.0,0.0,0.0,0.0,0.0
20252,11590,동작구,CS300006,미곡판매,41.0,41.0,0.0,0.0,0.0,0.0,0.0
20252,11590,동작구,CS300019,의료기기,96.0,97.0,1.0,1.0,1.0,1.0,1.0
20252,11590,동작구,CS300024,운동/경기용품,73.0,73.0,2.7,2.0,0.0,0.0,0.0
20252,11590,동작구,CS300025,자전거 및 기타운송장비,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20252,11590,동작구,CS300026,완구,19.0,19.0,5.3,1.0,0.0,0.0,0.0
20252,11590,동작구,CS300041,예술품,14.0,14.0,7.1,1.0,0.0,0.0,0.0
20252,11620,관악구,CS100009,호프-간이주점,703.0,796.0,2.6,21.0,3.6,29.0,93.0
20252,11620,관악구,CS200003,예술학원,369.0,385.0,0.8,3.0,3.9,15.0,16.0
20252,11620,관악구,CS200007,치과의원,203.0,203.0,1.0,2.0,0.0,0.0,0.0
20252,11620,관악구,CS200009,동물병원,31.0,31.0,0.0,0.0,0.0,0.0,0.0
20252,11620,관악구,CS200026,자동차미용,56.0,61.0,1.6,1.0,6.6,4.0,5.0
20252,11620,관악구,CS200029,네일숍,216.0,217.0,0.0,0.0,1.8,4.0,1.0
20252,11620,관악구,CS200042,통번역서비스,71.0,71.0,0.0,0.0,1.4,1.0,0.0
20252,11620,관악구,CS300003,컴퓨터및주변장치판매,157.0,157.0,1.3,2.0,1.3,2.0,0.0
20252,11620,관악구,CS300009,청과상,236.0,236.0,1.7,4.0,3.4,8.0,0.0
20252,11620,관악구,CS300020,서적,137.0,143.0,0.7,1.0,2.8,4.0,6.0
20252,11620,관악구,CS300023,미용재료,48.0,48.0,4.2,2.0,8.3,4.0,0.0
20252,11620,관악구,CS300024,운동/경기용품,75.0,75.0,5.3,4.0,2.7,2.0,0.0
20252,11620,관악구,CS300025,자전거 및 기타운송장비,24.0,24.0,0.0,0.0,4.2,1.0,0.0
20252,11620,관악구,CS300029,애완동물,88.0,94.0,5.3,5.0,1.1,1.0,6.0
20252,11620,관악구,CS300036,조명용품,149.0,149.0,1.3,2.0,0.0,0.0,0.0
20252,11620,관악구,CS300038,자동차부품,87.0,87.0,0.0,0.0,1.1,1.0,0.0
20252,11620,관악구,CS300042,주유소,28.0,28.0,0.0,0.0,0.0,0.0,0.0
20252,11650,서초구,CS100004,양식음식점,503.0,562.0,2.7,15.0,2.5,14.0,59.0
20252,11650,서초구,CS200008,한의원,283.0,283.0,1.8,5.0,1.8,5.0,0.0
20252,11650,서초구,CS200045,비디오/서적임대,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20252,11650,서초구,CS200046,의류임대,29.0,29.0,0.0,0.0,0.0,0.0,0.0
20252,11650,서초구,CS300001,슈퍼마켓,269.0,485.0,4.7,23.0,2.7,13.0,216.0
20252,11650,서초구,CS300006,미곡판매,877.0,877.0,0.0,0.0,0.7,6.0,0.0
20252,11650,서초구,CS300008,수산물판매,98.0,98.0,0.0,0.0,2.0,2.0,0.0
20252,11650,서초구,CS300009,청과상,184.0,187.0,0.0,0.0,1.6,3.0,3.0
20252,11650,서초구,CS300028,화초,903.0,907.0,1.7,15.0,1.2,11.0,4.0
20252,11650,서초구,CS300033,철물점,76.0,76.0,0.0,0.0,1.3,1.0,0.0
20252,11650,서초구,CS300036,조명용품,567.0,567.0,0.0,0.0,0.5,3.0,0.0
20252,11650,서초구,CS300037,중고차판매,109.0,109.0,0.0,0.0,0.9,1.0,0.0
20252,11650,서초구,CS300042,주유소,56.0,56.0,0.0,0.0,1.8,1.0,0.0
20252,11680,강남구,CS200007,치과의원,546.0,546.0,0.4,2.0,1.3,7.0,0.0
20252,11680,강남구,CS200008,한의원,422.0,422.0,1.7,7.0,1.7,7.0,0.0
20252,11680,강남구,CS200012,법무사사무소,236.0,236.0,4.7,11.0,0.0,0.0,0.0
20252,11680,강남구,CS200016,당구장,315.0,316.0,2.5,8.0,1.3,4.0,1.0
20252,11680,강남구,CS200021,기타오락장,91.0,119.0,2.5,3.0,4.2,5.0,28.0
20252,11680,강남구,CS200025,자동차수리,248.0,277.0,1.4,4.0,1.4,4.0,29.0
20252,11680,강남구,CS200041,사진관,1290.0,1300.0,1.6,21.0,0.9,12.0,10.0
20252,11680,강남구,CS300043,전자상거래업,1713.0,1715.0,0.0,0.0,4.1,70.0,2.0
20252,11710,송파구,CS200004,컴퓨터학원,24.0,25.0,0.0,0.0,4.0,1.0,1.0
20252,11710,송파구,CS200006,일반의원,734.0,734.0,1.8,13.0,0.3,2.0,0.0
20252,11710,송파구,CS200013,기타법무서비스,139.0,139.0,0.0,0.0,2.9,4.0,0.0
20252,11710,송파구,CS200014,회계사사무소,75.0,75.0,0.0,0.0,1.3,1.0,0.0
20252,11710,송파구,CS200023,통신기기수리,35.0,35.0,5.7,2.0,0.0,0.0,0.0
20252,11710,송파구,CS200024,스포츠클럽,361.0,384.0,7.3,28.0,3.1,12.0,23.0
20252,11710,송파구,CS200047,가정용품임대,79.0,79.0,1.3,1.0,1.3,1.0,0.0
20252,11710,송파구,CS300001,슈퍼마켓,482.0,687.0,5.8,40.0,1.7,12.0,205.0
