,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
987,20191,강서구,가전제품수리,283913341.0,1575.0,35496337.0,17557308.0,129445714.0,17304494.0,27889854.0,55759010.0,460624.0,0.0,126682098.0,25076147.0,84235651.0,47919445.0,0.0,118348108.0,162175274.0,0.0,2447840.0,41719694.0,51582576.0,148587736.0,36185539.0,361.0,201.0,374.0,183.0,286.0,166.0,4.0,0.0,395.0,419.0,484.0,277.0,0.0,868.0,636.0,0.0,73.0,300.0,259.0,416.0,456.0
986,20191,강서구,일반의류,21207800107.0,241769.0,2305043056.0,1849661562.0,2819965627.0,4200089475.0,3911081023.0,4583354354.0,1538605010.0,0.0,607996254.0,4719259154.0,8478042447.0,6827479017.0,575023235.0,8022588848.0,13156553979.0,132574359.0,981529162.0,1772328804.0,9880001497.0,4417646970.0,3994937351.0,25808.0,22611.0,31299.0,50334.0,45861.0,46436.0,19420.0,0.0,5814.0,54257.0,100455.0,75981.0,5262.0,90479.0,151022.0,2107.0,12335.0,19721.0,107718.0,53751.0,45857.0
985,20191,강서구,안경,5776629873.0,70262.0,764501965.0,674070381.0,798207614.0,823099550.0,773782658.0,1133200200.0,809767505.0,0.0,154015182.0,1098504470.0,1913939831.0,2395595655.0,214574735.0,2628297407.0,3123238539.0,50629116.0,1056080582.0,1151766375.0,1429070802.0,1289271339.0,774717730.0,9574.0,8797.0,10090.0,10114.0,10305.0,12406.0,8976.0,0.0,2154.0,13215.0,21255.0,30487.0,3151.0,27968.0,42208.0,1826.0,19200.0,14909.0,15341.0,12180.0,6721.0
984,20191,강서구,치과의원,24621054383.0,196067.0,4521708980.0,4311394575.0,4373907880.0,4105965089.0,3976340140.0,3243339630.0,88398089.0,0.0,2934710618.0,8057482459.0,7996038210.0,5499808886.0,133014210.0,12699541311.0,11853431405.0,26865641.0,2125179097.0,4060297866.0,5750735809.0,6951282216.0,5638544938.0,35403.0,32307.0,33593.0,32441.0,34788.0,26673.0,862.0,0.0,31370.0,58646.0,65405.0,39814.0,832.0,100720.0,95070.0,655.0,21602.0,36419.0,51695.0,44043.0,41364.0
983,20191,양천구,섬유제품,194826150.0,3568.0,34426040.0,16405139.0,19158908.0,31810062.0,39066469.0,30771893.0,23187639.0,0.0,16348355.0,37707443.0,84911524.0,55025770.0,833058.0,69552477.0,116578977.0,0.0,6874979.0,28848136.0,25091376.0,69177056.0,56139908.0,575.0,335.0,480.0,508.0,443.0,590.0,637.0,0.0,213.0,759.0,1371.0,1185.0,40.0,1103.0,2338.0,0.0,157.0,483.0,597.0,1197.0,1008.0
982,20191,양천구,컴퓨터및주변장치판매,1023316611.0,13900.0,287879384.0,246299058.0,194930024.0,189167394.0,55147490.0,48104064.0,1789197.0,0.0,327797902.0,224020631.0,244201283.0,226838011.0,458784.0,521466760.0,294336118.0,0.0,7315904.0,250098652.0,96102747.0,425712521.0,36573053.0,2318.0,2913.0,2293.0,2898.0,2237.0,1171.0,70.0,0.0,5013.0,3063.0,4093.0,1687.0,44.0,8671.0,3360.0,0.0,178.0,4323.0,2969.0,3449.0,1108.0
981,20191,양천구,자동차미용,146799282.0,3563.0,14533211.0,25182909.0,44758483.0,16042610.0,14243716.0,20793425.0,11244928.0,102718.0,38472999.0,38169618.0,37862118.0,27940574.0,4251255.0,53900534.0,80868091.0,0.0,11042858.0,62656957.0,28310974.0,29161898.0,3595938.0,474.0,367.0,443.0,518.0,473.0,737.0,551.0,5.0,264.0,876.0,1288.0,904.0,226.0,2187.0,1089.0,0.0,539.0,1114.0,946.0,537.0,141.0
990,20191,구로구,중식음식점,6957136169.0,224054.0,770287003.0,889483932.0,932983310.0,882607561.0,1105139817.0,1120675030.0,1255959516.0,245384388.0,45787865.0,1754190977.0,1010938079.0,2778602145.0,1122232715.0,3871211168.0,2301648166.0,19129493.0,1026839116.0,1795843668.0,1635948919.0,1203386721.0,491711408.0,27863.0,29847.0,33296.0,32281.0,36307.0,32476.0,31984.0,5318.0,1978.0,85839.0,32544.0,77141.0,21234.0,129106.0,79808.0,1260.0,43438.0,62351.0,51716.0,34810.0,15338.0
980,20191,양천구,미곡판매,2094998951.0,38779.0,429279612.0,88956416.0,362175676.0,420928294.0,343486939.0,368877219.0,81294795.0,0.0,429326139.0,740176815.0,483266061.0,436234366.0,5995570.0,324717019.0,1569950018.0,1119764.0,15561616.0,126654632.0,613338384.0,464059336.0,673933303.0,6717.0,4208.0,5844.0,6478.0,7358.0,6408.0,1766.0,0.0,2363.0,6471.0,15181.0,14514.0,250.0,12861.0,23872.0,32.0,586.0,5371.0,8300.0,13333.0,9110.0
978,20191,양천구,제과점,5181712067.0,539647.0,623600203.0,746850472.0,681809114.0,755227124.0,798223381.0,844486136.0,731515637.0,8186513.0,670942501.0,971033754.0,1120228242.0,1751810256.0,659510801.0,2007170923.0,2854711440.0,40237295.0,689953684.0,1179035729.0,1521818514.0,969533306.0,461303830.0,69738.0,77257.0,73423.0,78681.0,82068.0,84217.0,74263.0,805.0,71097.0,96536.0,114620.0,183305.0,73284.0,210014.0,316312.0,6334.0,85366.0,130526.0,153946.0,101243.0,48915.0
977,20191,양천구,분식전문점,5993404315.0,620087.0,677545017.0,788147409.0,776782272.0,863072144.0,890688214.0,1031458406.0,965710853.0,361863151.0,310637171.0,1536310622.0,1007406255.0,2055370716.0,721816400.0,2971406743.0,2726099492.0,141485934.0,919764863.0,1327866413.0,1931785166.0,1025817180.0,350786674.0,74560.0,80783.0,84675.0,91673.0,93928.0,104260.0,90208.0,26989.0,34476.0,156833.0,117442.0,217657.0,66690.0,305617.0,303724.0,23130.0,107226.0,134467.0,202364.0,107729.0,34427.0
976,20191,양천구,세탁소,960306369.0,54325.0,158057258.0,124008151.0,180931306.0,128317041.0,121791062.0,231585338.0,15616213.0,0.0,177611071.0,224845703.0,245366242.0,299466905.0,13016448.0,397145007.0,547297798.0,3760462.0,83814959.0,223799994.0,343607058.0,210550607.0,78909723.0,9205.0,6436.0,9540.0,8026.0,7955.0,12601.0,562.0,0.0,7858.0,12510.0,14429.0,18492.0,1036.0,26003.0,28132.0,347.0,6108.0,13756.0,17552.0,11809.0,4560.0
975,20191,양천구,일식음식점,1817907026.0,41096.0,223393858.0,258964089.0,270236279.0,321603132.0,315009292.0,305887108.0,122813268.0,96764834.0,733393.0,376379786.0,113407259.0,659467948.0,571153806.0,954947297.0,526027189.0,8442012.0,212034251.0,342448445.0,460261206.0,315363596.0,142424984.0,5294.0,5754.0,6235.0,6618.0,7290.0,6511.0,3394.0,1725.0,11.0,12761.0,3710.0,15394.0,7495.0,20774.0,15879.0,652.0,7151.0,8946.0,10325.0,6967.0,2628.0
974,20191,양천구,가방,48567796.0,1329.0,294751.0,353866.0,9978989.0,1424697.0,8563554.0,18837942.0,9113997.0,0.0,0.0,6175497.0,17427726.0,24964573.0,0.0,15571908.0,32995888.0,0.0,8709134.0,7397402.0,7469099.0,22372799.0,2619362.0,16.0,8.0,37.0,47.0,313.0,602.0,306.0,0.0,0.0,88.0,366.0,875.0,0.0,610.0,719.0,0.0,578.0,293.0,301.0,86.0,71.0
973,20191,양천구,스포츠 강습,3010385529.0,14995.0,638955181.0,502197138.0,514742899.0,531396827.0,590730586.0,221659135.0,10703763.0,1320536.0,206772540.0,301334232.0,801458986.0,1312085008.0,387414227.0,1138254796.0,1822642455.0,2877702.0,155153799.0,659886512.0,1671965673.0,339593169.0,131420395.0,3258.0,2221.0,2593.0,2716.0,2808.0,1376.0,23.0,6.0,650.0,1915.0,4455.0,6543.0,1426.0,6095.0,8800.0,6.0,393.0,3646.0,9172.0,1367.0,311.0
972,20191,양천구,의약품,22279113506.0,1843894.0,4053210738.0,3383245088.0,3393937554.0,3763839116.0,3748445854.0,3498853857.0,437581299.0,173475.0,4077371613.0,6305175610.0,6619330609.0,5054771554.0,222290645.0,11054406032.0,11112369255.0,65815547.0,1506136450.0,3220833979.0,4981698639.0,5562238062.0,6830052610.0,337018.0,265522.0,282169.0,313981.0,305261.0,297097.0,42846.0,24.0,327262.0,500112.0,535433.0,460162.0,20901.0,856542.0,986513.0,12559.0,188888.0,354431.0,469960.0,418156.0,399054.0
971,20191,마포구,수산물판매,2539895613.0,113144.0,263479915.0,411645953.0,486669422.0,260189148.0,331504652.0,429146233.0,357260290.0,436217.0,111017871.0,633264165.0,901013274.0,848587755.0,45576331.0,1194350567.0,1200878838.0,160260.0,102266921.0,320547781.0,523138194.0,680027085.0,769089164.0,14007.0,13894.0,11602.0,13032.0,16378.0,24014.0,20217.0,18.0,4905.0,21845.0,39448.0,44289.0,2639.0,45338.0,67331.0,16.0,7201.0,18660.0,29386.0,31349.0,26057.0
970,20191,마포구,네일숍,546806015.0,5927.0,109024662.0,60746113.0,72527275.0,91282612.0,78710603.0,106846290.0,27668460.0,0.0,1110040.0,76254696.0,125299834.0,276531516.0,67609929.0,55612792.0,483996646.0,1411808.0,119146808.0,190881497.0,148126792.0,44825972.0,35216559.0,749.0,633.0,872.0,1040.0,949.0,1171.0,513.0,0.0,37.0,944.0,1760.0,2796.0,390.0,622.0,5253.0,41.0,2119.0,2074.0,944.0,430.0,264.0
979,20191,양천구,반찬가게,7177415639.0,364867.0,1534825995.0,1656315097.0,906236351.0,1277435310.0,1148929334.0,417911750.0,235761802.0,0.0,1207511212.0,3202211157.0,1583948260.0,1137603948.0,46141062.0,2161376446.0,3578000122.0,3938595.0,323411194.0,1069240432.0,2321661794.0,1352531180.0,668593373.0,63145.0,57914.0,65054.0,72644.0,72881.0,20047.0,13182.0,0.0,17181.0,257916.0,41336.0,46049.0,2385.0,164779.0,160465.0,448.0,42568.0,86338.0,73461.0,89952.0,32476.0
1015,20191,동작구,스포츠클럽,1036980855.0,4252.0,187981686.0,188198310.0,210177773.0,180083396.0,95183032.0,144914838.0,30441820.0,0.0,68422326.0,149241526.0,161452468.0,496845084.0,161019451.0,405193008.0,602384087.0,6019470.0,319582096.0,238309701.0,139869659.0,263793451.0,40002716.0,911.0,825.0,687.0,685.0,496.0,420.0,228.0,0.0,305.0,612.0,714.0,1926.0,695.0,1959.0,2221.0,39.0,1634.0,869.0,484.0,970.0,183.0
991,20191,구로구,화장품,14022738241.0,618822.0,2084625277.0,2496233519.0,2451249034.0,2437200164.0,2728882974.0,1064900898.0,759646375.0,46210438.0,1249840800.0,3473459912.0,4233232778.0,4276890205.0,743104108.0,4729703286.0,9157082517.0,107151351.0,3288504735.0,3029610473.0,2903686860.0,2306290733.0,2251541654.0,96958.0,98888.0,106163.0,113521.0,113189.0,52241.0,37862.0,638.0,90741.0,125697.0,128456.0,235377.0,37913.0,196679.0,421514.0,6630.0,238842.0,190986.0,94803.0,57208.0,29725.0
993,20191,구로구,핸드폰,2276906273.0,105209.0,272968875.0,463897243.0,370202592.0,176433100.0,425191339.0,319477053.0,248736071.0,0.0,69995877.0,806054431.0,557167478.0,837780355.0,5908132.0,906218104.0,1145388397.0,4899061.0,342260245.0,215453837.0,619251467.0,561833022.0,307908869.0,9471.0,9509.0,20442.0,13570.0,17097.0,19509.0,15611.0,0.0,3986.0,24386.0,32203.0,43925.0,709.0,60087.0,41920.0,799.0,20453.0,15878.0,25185.0,28186.0,11507.0
1013,20191,동작구,패스트푸드점,5155107892.0,535210.0,577956591.0,651140353.0,717736128.0,704695203.0,769967018.0,861533183.0,872079416.0,114387025.0,274939276.0,1163644525.0,874994602.0,2064063151.0,663079313.0,2734556260.0,2207377853.0,74567828.0,1896272264.0,1152897958.0,827707287.0,752056397.0,238432369.0,66759.0,73604.0,74492.0,76872.0,79254.0,84035.0,80194.0,14716.0,46358.0,124916.0,91284.0,190782.0,67154.0,287391.0,243279.0,10332.0,236631.0,116506.0,70819.0,74454.0,21935.0
1012,20191,동작구,편의점,29605675970.0,5711296.0,3786685105.0,4201230680.0,4341076098.0,4341672406.0,4605767273.0,4313447842.0,4015796566.0,4051938169.0,4420029665.0,3797664882.0,3600029960.0,7396189532.0,6339823762.0,19348328340.0,10168468365.0,432630759.0,11344454074.0,7417119212.0,4951390999.0,4010594536.0,1360607121.0,758394.0,825948.0,853226.0,850399.0,871021.0,815629.0,736679.0,639452.0,1042357.0,847417.0,721343.0,1379422.0,1081305.0,3593914.0,2111185.0,105907.0,2606819.0,1322329.0,742788.0,703885.0,223376.0
1011,20191,동작구,섬유제품,172794152.0,1493.0,26662229.0,22242869.0,22500610.0,24390601.0,34277164.0,26318083.0,16402596.0,0.0,805715.0,31566405.0,71392782.0,68191198.0,838052.0,41495915.0,122929495.0,0.0,4088052.0,31919996.0,15186189.0,68094628.0,45136545.0,208.0,167.0,247.0,252.0,211.0,252.0,156.0,0.0,30.0,332.0,651.0,476.0,4.0,467.0,961.0,0.0,107.0,224.0,159.0,563.0,375.0
1010,20191,영등포구,서적,3203283905.0,40915.0,642877206.0,376172560.0,618610673.0,592077235.0,677460942.0,138574438.0,157510851.0,0.0,325353734.0,854417252.0,1485507108.0,523960639.0,14045172.0,471482667.0,270831778.0,20044936.0,68863913.0,175490075.0,233895444.0,135065765.0,108954313.0,7170.0,6453.0,7022.0,7414.0,7496.0,2581.0,2779.0,0.0,4324.0,10867.0,13870.0,10669.0,1185.0,16225.0,9758.0,974.0,4104.0,4624.0,8747.0,5969.0,1562.0
1009,20191,영등포구,일식음식점,13321356246.0,317369.0,1872788954.0,2226072000.0,2170211256.0,2473659844.0,2535052220.0,1290687515.0,752884457.0,106273830.0,6226770.0,4684650782.0,1023327189.0,4676340992.0,2824536683.0,4958302118.0,3248767193.0,40045375.0,2006660481.0,2669075168.0,1780414460.0,1118307473.0,592566365.0,46061.0,50802.0,52470.0,57881.0,56857.0,31762.0,21536.0,1284.0,139.0,156390.0,35409.0,100413.0,23734.0,132899.0,121333.0,2461.0,81102.0,83402.0,47521.0,27499.0,12249.0
1008,20191,영등포구,가방,4002079543.0,79944.0,281308057.0,406936671.0,709002240.0,426069687.0,608765792.0,754064846.0,815932250.0,0.0,39089271.0,620578105.0,1274630962.0,1862008954.0,205772251.0,1835817700.0,2165393725.0,13106408.0,1113709966.0,943738538.0,906707014.0,636449612.0,387499887.0,7178.0,7809.0,12562.0,10062.0,11004.0,15095.0,16234.0,0.0,800.0,12619.0,24359.0,37572.0,4594.0,34346.0,45592.0,406.0,25211.0,20568.0,16406.0,9564.0,7782.0
1007,20191,영등포구,문구,14454314454.0,479558.0,2267054001.0,2843828435.0,2692470980.0,3735870012.0,2463359691.0,381794512.0,69936823.0,0.0,2108081582.0,4033259332.0,5866584229.0,2378961733.0,67427578.0,4754277323.0,3183166994.0,22637871.0,506740444.0,1271512289.0,3339722991.0,1445225029.0,1351605700.0,91603.0,88240.0,90094.0,94793.0,85485.0,24318.0,5025.0,0.0,70133.0,155438.0,165213.0,87841.0,933.0,178933.0,150588.0,4172.0,52942.0,78837.0,100330.0,58014.0,35217.0
1006,20191,영등포구,인테리어,1056468958.0,11785.0,112043610.0,322674651.0,163343443.0,109591667.0,130274729.0,164152278.0,54388580.0,0.0,183347851.0,337210742.0,398797887.0,137112478.0,0.0,539044448.0,352629119.0,0.0,81821766.0,80230207.0,224818165.0,290527625.0,214275803.0,1660.0,1599.0,1506.0,1533.0,2403.0,2285.0,799.0,0.0,2375.0,3463.0,3845.0,2102.0,0.0,5875.0,4394.0,0.0,457.0,1177.0,1939.0,2800.0,3895.0
1005,20191,영등포구,노래방,5619660055.0,73132.0,428994512.0,731278276.0,804123478.0,828062628.0,892109109.0,1091977250.0,843114802.0,2529259896.0,100877730.0,23376436.0,177073675.0,693587646.0,2095484672.0,4103269747.0,989533177.0,9513644.0,612535675.0,1257989983.0,1275221626.0,1323273846.0,613555258.0,6339.0,9054.0,9878.0,9855.0,12007.0,14990.0,11009.0,27585.0,988.0,314.0,2440.0,11734.0,30071.0,51185.0,17848.0,552.0,13837.0,18454.0,14319.0,14647.0,7235.0
992,20191,구로구,자동차수리,7407917139.0,52012.0,990780492.0,1223834901.0,1223543514.0,1354168699.0,1251977627.0,1243919244.0,119692662.0,0.0,1215692015.0,1753196509.0,2632865399.0,1793070875.0,13092341.0,4557008609.0,1532773521.0,0.0,331525979.0,1176851939.0,1628616220.0,1538027469.0,1414760528.0,7760.0,7430.0,8205.0,8671.0,9238.0,9693.0,1015.0,0.0,11093.0,13472.0,18567.0,8855.0,25.0,33159.0,9787.0,0.0,1900.0,8952.0,11822.0,11423.0,8848.0
1004,20191,영등포구,커피-음료,27551812509.0,3238287.0,3837986870.0,4284810579.0,4478525336.0,4784172233.0,4758508991.0,2925536947.0,2482271553.0,710679064.0,4293288384.0,8990528069.0,5517962805.0,5581315650.0,2458038537.0,10813612940.0,11399963438.0,148172018.0,6708847387.0,7141467019.0,4576929471.0,2668889248.0,969271250.0,456223.0,495983.0,518756.0,544502.0,547221.0,357353.0,318249.0,71028.0,678919.0,1004808.0,647682.0,608949.0,226901.0,1409309.0,1534537.0,24108.0,1002197.0,931171.0,565439.0,313208.0,107694.0
1002,20191,영등포구,육류판매,23043041755.0,464622.0,2614989779.0,2323300443.0,3077195763.0,4639887685.0,3994114666.0,3794149408.0,2599404011.0,8116348.0,4430743459.0,5077615457.0,6933175507.0,5862183810.0,731207174.0,7881727220.0,12127692009.0,4117315.0,682887680.0,1692779883.0,3301633322.0,5737296109.0,8590704920.0,66045.0,52055.0,60013.0,68669.0,75799.0,84703.0,57338.0,242.0,72982.0,86780.0,140961.0,151490.0,12167.0,185628.0,266705.0,317.0,22418.0,56309.0,97256.0,122820.0,153198.0
1001,20191,영등포구,편의점,45894454468.0,7826139.0,6096489892.0,6634214028.0,6896856507.0,7473025510.0,7354247722.0,6061912622.0,5377708187.0,4733843930.0,8432624065.0,6832642153.0,6200647178.0,11322076919.0,8372620223.0,30236784969.0,14390113557.0,320862466.0,12197041770.0,14380227458.0,10061380269.0,5659230737.0,2008155819.0,1073674.0,1166132.0,1203142.0,1271078.0,1249412.0,979852.0,882849.0,679523.0,1714726.0,1304117.0,1073225.0,1815602.0,1238946.0,5059601.0,2663253.0,82582.0,2497673.0,2438297.0,1528778.0,858114.0,317404.0
1000,20191,금천구,골프연습장,1178616277.0,27149.0,126128807.0,164550571.0,156311781.0,148884609.0,192427437.0,225287872.0,165025200.0,62210685.0,20292876.0,105970494.0,206600168.0,420181647.0,363360407.0,861842989.0,170781948.0,324035.0,6615024.0,216545868.0,386217690.0,332782942.0,90139376.0,2834.0,3168.0,3710.0,3114.0,3731.0,5752.0,4840.0,1394.0,346.0,2361.0,4662.0,9609.0,8777.0,21161.0,3484.0,16.0,176.0,5167.0,9495.0,8023.0,1771.0
999,20191,금천구,가전제품수리,43000000.0,310.0,2392024.0,3790403.0,1800733.0,1194249.0,2822591.0,0.0,31000000.0,0.0,226244.0,6058463.0,36715293.0,0.0,0.0,6051130.0,35226244.0,0.0,31000000.0,1514196.0,1303167.0,6401188.0,1058824.0,16.0,29.0,43.0,15.0,35.0,0.0,172.0,0.0,4.0,72.0,234.0,0.0,0.0,78.0,208.0,0.0,172.0,11.0,12.0,86.0,4.0
998,20191,금천구,일반의류,516297572540.0,8009354.0,40365984964.0,52158576254.0,49916320743.0,50516048485.0,63037521717.0,129802090055.0,130501030322.0,4784632.0,3309171300.0,105615903635.0,202911389413.0,196366810763.0,8089512797.0,234131447929.0,281595802024.0,2039173806.0,74893087051.0,144990391622.0,130858594165.0,111690420559.0,51255582751.0,691178.0,834978.0,827460.0,822866.0,1005621.0,1888752.0,1938499.0,137.0,66208.0,1840038.0,2963297.0,3007135.0,132539.0,3441179.0,4562958.0,46939.0,1415830.0,2389270.0,2078071.0,1449337.0,624686.0
997,20191,금천구,문구,13626999398.0,520939.0,2104929664.0,3337030615.0,2673795642.0,2677492858.0,2711273640.0,91600036.0,30876943.0,0.0,1947286362.0,4118447830.0,5416528439.0,2133346858.0,11389909.0,2464781102.0,1257318853.0,22889804.0,633170473.0,945947659.0,1138647560.0,643528037.0,337916420.0,96748.0,99131.0,106373.0,109578.0,96673.0,9835.0,2601.0,0.0,94388.0,171712.0,172723.0,80880.0,1236.0,185249.0,132294.0,3492.0,74417.0,90144.0,86445.0,45549.0,17495.0
996,20191,금천구,편의점,24835148518.0,4312910.0,3544704435.0,3763026777.0,3996432939.0,4257320505.0,4022081881.0,2766123846.0,2485458135.0,2606588404.0,5224206937.0,3781510354.0,3315277423.0,5844527420.0,4063037980.0,16505365369.0,7554194657.0,213866472.0,6753763173.0,8032171912.0,5312910880.0,2790790116.0,956057470.0,638855.0,677218.0,712800.0,748068.0,709535.0,442313.0,384121.0,366136.0,1112884.0,720796.0,584004.0,940230.0,588860.0,2824204.0,1427729.0,54055.0,1415861.0,1406858.0,826119.0,411986.0,137066.0
995,20191,금천구,운동/경기용품,10090672491.0,79035.0,1018767026.0,1659455979.0,971916167.0,2192113650.0,663537857.0,1717798711.0,1867083101.0,0.0,305975634.0,2899258351.0,3801040603.0,3046483410.0,37914493.0,5327685377.0,4048251152.0,104321.0,409235239.0,925843868.0,2647938604.0,2974640268.0,2418174228.0,6826.0,12268.0,10985.0,10566.0,7089.0,13812.0,17489.0,0.0,3307.0,18940.0,33215.0,23384.0,189.0,37771.0,38340.0,10.0,5559.0,11138.0,16014.0,27079.0,16309.0
994,20191,구로구,시계및귀금속,697081655.0,7184.0,94543318.0,33038278.0,167291865.0,70208020.0,98273573.0,151371645.0,82354956.0,0.0,7012019.0,147553350.0,296034014.0,246348696.0,133576.0,253254871.0,379260678.0,4941242.0,44249250.0,110721995.0,136699622.0,235685217.0,100218224.0,971.0,340.0,1284.0,1203.0,1010.0,1571.0,805.0,0.0,101.0,2175.0,2921.0,1980.0,7.0,3267.0,3824.0,41.0,1018.0,1964.0,1554.0,1500.0,1012.0
1003,20191,영등포구,호프-간이주점,18348237888.0,350688.0,2007904995.0,2560296514.0,2766929626.0,3135115106.0,3309330403.0,2828587992.0,1740073252.0,5114566581.0,119744652.0,433648133.0,349173576.0,2704586801.0,9626518145.0,10448022755.0,4040073403.0,43216466.0,3397245220.0,4071855413.0,3908262682.0,2337180749.0,730549745.0,40065.0,49822.0,51490.0,56105.0,61710.0,54551.0,36945.0,78438.0,3252.0,28883.0,10739.0,62284.0,167092.0,203402.0,102843.0,1550.0,91076.0,87181.0,67136.0,43509.0,15787.0
1064,20191,강동구,미곡판매,3936801064.0,55022.0,504003738.0,603095360.0,625344118.0,770857278.0,387049039.0,933712179.0,112739352.0,96382889.0,293203796.0,515813003.0,1185044994.0,1253094361.0,593262021.0,907504956.0,2713198766.0,0.0,15477966.0,302096043.0,405071515.0,1438713858.0,1459344339.0,9310.0,10032.0,8666.0,6661.0,7430.0,11339.0,1584.0,392.0,4683.0,8946.0,18111.0,18220.0,4670.0,19863.0,32094.0,0.0,1074.0,4922.0,7240.0,17547.0,21177.0
1065,20191,강동구,가전제품수리,101158193.0,524.0,8759490.0,8351711.0,6564180.0,57272355.0,17570301.0,2640156.0,0.0,0.0,0.0,31813312.0,21344881.0,48000000.0,0.0,19112953.0,57886077.0,0.0,695213.0,2863572.0,13817593.0,52092294.0,7530358.0,91.0,59.0,95.0,140.0,116.0,23.0,0.0,0.0,0.0,258.0,230.0,36.0,0.0,201.0,235.0,0.0,36.0,66.0,158.0,73.0,103.0
