,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
10150,20242,양천구,모터사이클수리,23.0,25.0,4.0,1.0,0.0,0.0,2.0
10151,20242,양천구,미용실,842.0,924.0,1.3,12.0,2.6,24.0,82.0
10104,20242,은평구,유아의류,74.0,81.0,1.2,1.0,3.7,3.0,7.0
10185,20242,영등포구,양식음식점,315.0,361.0,5.0,18.0,5.8,21.0,46.0
10106,20242,은평구,서적,139.0,141.0,1.4,2.0,3.5,5.0,2.0
10107,20242,은평구,섬유제품,91.0,91.0,3.3,3.0,2.2,2.0,0.0
10108,20242,은평구,인테리어,163.0,163.0,2.5,4.0,3.7,6.0,0.0
10093,20242,노원구,미곡판매,66.0,66.0,0.0,0.0,0.0,0.0,0.0
10094,20242,노원구,미용재료,32.0,32.0,0.0,0.0,0.0,0.0,0.0
10095,20242,노원구,화초,151.0,152.0,5.3,8.0,2.0,3.0,1.0
10112,20242,서대문구,당구장,100.0,100.0,5.0,5.0,6.0,6.0,0.0
10193,20242,영등포구,의류임대,15.0,15.0,0.0,0.0,6.7,1.0,0.0
10178,20242,금천구,여행사,187.0,187.0,1.1,2.0,2.1,4.0,0.0
10179,20242,금천구,문구,183.0,194.0,0.5,1.0,1.0,2.0,11.0
10180,20242,금천구,운동/경기용품,203.0,205.0,0.5,1.0,2.4,5.0,2.0
10165,20242,구로구,컴퓨터학원,26.0,26.0,0.0,0.0,0.0,0.0,0.0
10166,20242,구로구,일반의원,321.0,321.0,1.6,5.0,0.0,0.0,0.0
10167,20242,구로구,기타법무서비스,152.0,152.0,0.0,0.0,3.3,5.0,0.0
10184,20242,영등포구,중식음식점,640.0,692.0,3.6,25.0,4.5,31.0,52.0
10137,20242,양천구,양식음식점,137.0,170.0,3.5,6.0,4.7,8.0,33.0
10186,20242,강북구,한의원,99.0,99.0,0.0,0.0,1.0,1.0,0.0
10187,20242,강북구,PC방,52.0,55.0,7.3,4.0,5.5,3.0,3.0
10188,20242,영등포구,일반의원,424.0,424.0,2.6,11.0,1.7,7.0,0.0
10173,20242,구로구,완구,37.0,37.0,2.7,1.0,2.7,1.0,0.0
10174,20242,금천구,기타법무서비스,103.0,103.0,0.0,0.0,1.9,2.0,0.0
10175,20242,금천구,통신기기수리,43.0,43.0,0.0,0.0,0.0,0.0,0.0
10192,20242,영등포구,여행사,419.0,419.0,0.2,1.0,1.7,7.0,0.0
10081,20242,도봉구,가방,34.0,34.0,0.0,0.0,2.9,1.0,0.0
10130,20242,마포구,가방,159.0,159.0,2.5,4.0,1.3,2.0,0.0
10131,20242,마포구,시계및귀금속,105.0,109.0,0.9,1.0,0.0,0.0,4.0
10132,20242,마포구,가구,119.0,119.0,1.7,2.0,0.8,1.0,0.0
10117,20242,서대문구,편의점,82.0,326.0,3.4,11.0,3.4,11.0,244.0
10118,20242,서대문구,수산물판매,98.0,99.0,0.0,0.0,2.0,2.0,1.0
10119,20242,서대문구,가방,67.0,67.0,0.0,0.0,1.5,1.0,0.0
10072,20242,도봉구,일반교습학원,673.0,733.0,3.7,27.0,2.0,15.0,60.0
10153,20242,강서구,한의원,199.0,199.0,0.0,0.0,2.5,5.0,0.0
10074,20242,도봉구,세무사사무소,63.0,63.0,1.6,1.0,0.0,0.0,0.0
10075,20242,도봉구,복권방,28.0,28.0,0.0,0.0,3.6,1.0,0.0
10076,20242,도봉구,통신기기수리,11.0,11.0,0.0,0.0,9.1,1.0,0.0
10061,20242,성북구,조명용품,139.0,139.0,0.0,0.0,2.2,3.0,0.0
10062,20242,강북구,일반의원,248.0,248.0,2.4,6.0,0.8,2.0,0.0
10063,20242,강북구,부동산중개업,841.0,842.0,0.0,0.0,2.6,22.0,1.0
10080,20242,도봉구,한복점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
10161,20242,강서구,섬유제품,117.0,117.0,3.4,4.0,1.7,2.0,0.0
10146,20242,양천구,통신기기수리,12.0,12.0,0.0,0.0,0.0,0.0,0.0
10147,20242,양천구,스포츠클럽,190.0,196.0,4.6,9.0,5.1,10.0,6.0
10148,20242,양천구,자동차수리,210.0,227.0,1.3,3.0,2.2,5.0,17.0
10133,20242,마포구,자동차부품,83.0,83.0,0.0,0.0,2.4,2.0,0.0
10134,20242,양천구,한식음식점,1429.0,1674.0,4.8,80.0,4.1,69.0,245.0
10135,20242,양천구,중식음식점,159.0,187.0,5.3,10.0,3.2,6.0,28.0
10152,20242,양천구,네일숍,189.0,193.0,0.0,0.0,3.1,6.0,4.0
10105,20242,은평구,안경,65.0,94.0,2.1,2.0,1.1,1.0,29.0
10154,20242,강서구,당구장,207.0,211.0,4.7,10.0,4.3,9.0,4.0
10155,20242,강서구,볼링장,14.0,14.0,7.1,1.0,7.1,1.0,0.0
10156,20242,강서구,가전제품수리,192.0,192.0,0.0,0.0,2.1,4.0,0.0
10141,20242,양천구,분식전문점,296.0,403.0,4.2,17.0,5.5,22.0,107.0
10142,20242,양천구,호프-간이주점,424.0,481.0,3.1,15.0,5.2,25.0,57.0
10143,20242,양천구,전자게임장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
10160,20242,강서구,한복점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
10049,20242,중랑구,전자상거래업,985.0,986.0,0.0,0.0,6.5,64.0,1.0
10098,20242,노원구,중고차판매,11.0,11.0,0.0,0.0,0.0,0.0,0.0
10099,20242,은평구,일반의원,371.0,371.0,1.9,7.0,0.3,1.0,0.0
10100,20242,은평구,세무사사무소,60.0,60.0,1.7,1.0,0.0,0.0,0.0
10085,20242,노원구,예술학원,520.0,535.0,2.2,12.0,3.4,18.0,15.0
10086,20242,노원구,일반의원,417.0,417.0,3.1,13.0,1.2,5.0,0.0
10087,20242,노원구,자동차수리,128.0,146.0,0.7,1.0,1.4,2.0,18.0
10040,20242,중랑구,통신기기수리,14.0,14.0,0.0,0.0,0.0,0.0,0.0
10121,20242,서대문구,철물점,75.0,75.0,2.7,2.0,1.3,1.0,0.0
10042,20242,중랑구,세탁소,225.0,258.0,3.9,10.0,1.6,4.0,33.0
10043,20242,중랑구,부동산중개업,1018.0,1019.0,0.0,0.0,2.7,28.0,1.0
10044,20242,중랑구,편의점,82.0,289.0,6.6,19.0,2.4,7.0,207.0
10029,20242,동대문구,사진관,178.0,183.0,2.2,4.0,2.7,5.0,5.0
